clause_id,doc_id,document,regulation_type,year,pasal,ayat,huruf,angka,source_location,bab,bagian,paragraf,clause_text,word_count,segmentation_note,unit_text_before_atomic_split,is_substantive,non_substantive_reason
C00317,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 17,7,e,,Pasal 17 ayat 7 huruf e,BAB III,Bagian Kedua,Paragraf 1,mewujudkan iklim usaha bagi berkembangnya usaha jasa Energi sebagai investor dan penyedia Energi secara hemat,15,huruf-level clause,mewujudkan iklim usaha bagi berkembangnya usaha jasa Energi sebagai investor dan penyedia Energi secara hemat;,True,substantive_candidate
C00318,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 17,7,f,,Pasal 17 ayat 7 huruf f,BAB III,Bagian Kedua,Paragraf 1,"mempercepat penerapan dan/atau pengalihan ke sistem transportasi massal, baik transportasi perkotaan maupun antarkota yang efisien",16,huruf-level clause,"mempercepat penerapan dan/atau pengalihan ke sistem transportasi massal, baik transportasi perkotaan maupun antarkota yang efisien;",True,substantive_candidate
C00319,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 17,7,g,,Pasal 17 ayat 7 huruf g,BAB III,Bagian Kedua,Paragraf 1,mempercepat penerapan jalan berbayar (electronic road pricing) untuk mengurangi kemacetan yang ditimbulkan oleh kendaran pribadi,15,huruf-level clause,mempercepat penerapan jalan berbayar (electronic road pricing) untuk mengurangi kemacetan yang ditimbulkan oleh kendaran pribadi; dan,True,substantive_candidate
C00320,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 17,7,h,,Pasal 17 ayat 7 huruf h,BAB III,Bagian Kedua,Paragraf 1,penetapan target konsumsi bahan bakar di sektor transportasi dilakukan secara terukur dan bertahap untuk peningkatan efisiensi,16,huruf-level clause,penetapan target konsumsi bahan bakar di sektor transportasi dilakukan secara terukur dan bertahap untuk peningkatan efisiensi.,True,substantive_candidate
C00321,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,1,,,Pasal 18 ayat 1,BAB III,Bagian Kedua,Paragraf 1,Pemerintah dan/atau Pemerintah Daerah sesuai dengan kewenangannya wajib melaksanakan Diversifikasi Energi untuk meningkatkan Konservasi Sumber Daya Energi dan Ketahanan Energi Nasional dan/atau daerah,25,ayat-level clause,Pemerintah dan/atau Pemerintah Daerah sesuai dengan kewenangannya wajib melaksanakan Diversifikasi Energi untuk meningkatkan Konservasi Sumber Daya Energi dan Ketahanan Energi Nasional dan/atau daerah.,True,substantive_candidate
C00322,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,2,,,Pasal 18 ayat 2,BAB III,Bagian Kedua,Paragraf 1,Diversifikasi Energi sebagaimana dimaksud pada ayat (1) dilaksanakan paling sedikit melalui,11,ayat-level clause,Diversifikasi Energi sebagaimana dimaksud pada ayat (1) dilaksanakan paling sedikit melalui:,True,substantive_candidate
C00323,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,2,a,,Pasal 18 ayat 2 huruf a,BAB III,Bagian Kedua,Paragraf 1,percepatan penyediaan dan pemanfaatan berbagai jenis Sumber Energi Baru dan Sumber Energi Terbarukan,13,huruf-level clause,percepatan penyediaan dan pemanfaatan berbagai jenis Sumber Energi Baru dan Sumber Energi Terbarukan;,True,substantive_candidate
C00324,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,2,b,,Pasal 18 ayat 2 huruf b,BAB III,Bagian Kedua,Paragraf 1,percepatan pelaksanaan substitusi bahan bakar minyak dengan gas di sektor rumah tangga dan transportasi,14,huruf-level clause,percepatan pelaksanaan substitusi bahan bakar minyak dengan gas di sektor rumah tangga dan transportasi;,True,substantive_candidate
C00325,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,2,c,,Pasal 18 ayat 2 huruf c,BAB III,Bagian Kedua,Paragraf 1,percepatan pemanfaatan tenaga listrik untuk penggerak kendaraan bermotor,8,huruf-level clause,percepatan pemanfaatan tenaga listrik untuk penggerak kendaraan bermotor;,True,substantive_candidate
C00326,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,2,d,,Pasal 18 ayat 2 huruf d,BAB III,Bagian Kedua,Paragraf 1,"peningkatan pemanfaatan batubara kualitas rendah untuk pembangkit listrik tenaga uap mulut tambang, batubara tergaskan (gasified coal) dan batubara tercairkan (liquified coal)",21,huruf-level clause,"peningkatan pemanfaatan batubara kualitas rendah untuk pembangkit listrik tenaga uap mulut tambang, batubara tergaskan (gasified coal) dan batubara tercairkan (liquified coal); dan",True,substantive_candidate
C00327,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,2,e,,Pasal 18 ayat 2 huruf e,BAB III,Bagian Kedua,Paragraf 1,peningkatan pemanfaatan batubara kualilas menengah dan tinggi untuk pembangkit listrik dalam negeri,12,huruf-level clause,peningkatan pemanfaatan batubara kualilas menengah dan tinggi untuk pembangkit listrik dalam negeri. Lingkungan Hidup dan Keselamatan Kerja,True,substantive_candidate
C00328,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 18,2,e,,Pasal 18 ayat 2 huruf e,BAB III,Bagian Kedua,Paragraf 1,Lingkungan Hidup dan Keselamatan Kerja,5,huruf-level clause,peningkatan pemanfaatan batubara kualilas menengah dan tinggi untuk pembangkit listrik dalam negeri. Lingkungan Hidup dan Keselamatan Kerja,True,substantive_candidate
C00329,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,1,,,Pasal 19 ayat 1,BAB III,Bagian Kedua,Paragraf 2,"Pengelolaan Energi nasional diselaraskan dengan arah pembangunan nasional berkelanjutan, pelestarian sumber daya alam, konservasi Sumber Daya Energi, dan pengendalian pencemaran Lingkungan Hidup",22,ayat-level clause,"Pengelolaan Energi nasional diselaraskan dengan arah pembangunan nasional berkelanjutan, pelestarian sumber daya alam, konservasi Sumber Daya Energi, dan pengendalian pencemaran Lingkungan Hidup.",True,substantive_candidate
C00330,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,2,,,Pasal 19 ayat 2,BAB III,Bagian Kedua,Paragraf 2,"Kegiatan Pengelolaan Energi nasional wajib memperhatikan faktor kesehatan, keselamatan kerja, dan dampak sosial dengan tetap mempertahankan fungsi Lingkungan Hidup",19,ayat-level clause,"Kegiatan Pengelolaan Energi nasional wajib memperhatikan faktor kesehatan, keselamatan kerja, dan dampak sosial dengan tetap mempertahankan fungsi Lingkungan Hidup.",True,substantive_candidate
C00331,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,3,,,Pasal 19 ayat 3,BAB III,Bagian Kedua,Paragraf 2,Setiap kegiatan Penyediaan Energi dan Pemanfaatan Energi wajib,8,ayat-level clause,Setiap kegiatan Penyediaan Energi dan Pemanfaatan Energi wajib:,True,substantive_candidate
C00332,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,3,a,,Pasal 19 ayat 3 huruf a,BAB III,Bagian Kedua,Paragraf 2,"melaksanakan pencegahan, pengurangan, penanggulangan, dan pemulihan dampak, serta ganti rugi yang adil bagi para pihak yang terkena dampak",18,huruf-level clause,"melaksanakan pencegahan, pengurangan, penanggulangan, dan pemulihan dampak, serta ganti rugi yang adil bagi para pihak yang terkena dampak;",True,substantive_candidate
C00333,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,3,b,,Pasal 19 ayat 3 huruf b,BAB III,Bagian Kedua,Paragraf 2,"meminimalkan produksi limbah, penggunaan kembali limbah dalam proses produksi, penggunaan limbah untuk manfaat lain, dan mengekstrak unsur yang masih memiliki manfaat yang terkandung dalam limbah, dengan tetap mempertimbangkan aspek sosial, Lingkungan Hidup dan keekonomiannya",34,huruf-level clause,"meminimalkan produksi limbah, penggunaan kembali limbah dalam proses produksi, penggunaan limbah untuk manfaat lain, dan mengekstrak unsur yang masih memiliki manfaat yang terkandung dalam limbah, dengan tetap mempertimbangkan aspek sosial, Lingkungan Hidup dan keekonomiannya; dan",True,substantive_candidate
C00334,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,3,c,,Pasal 19 ayat 3 huruf c,BAB III,Bagian Kedua,Paragraf 2,mengutamakan penggunaan teknologi yang ramah lingkungan,6,huruf-level clause,mengutamakan penggunaan teknologi yang ramah lingkungan.,True,substantive_candidate
C00335,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,4,,,Pasal 19 ayat 4,BAB III,Bagian Kedua,Paragraf 2,Setiap pengusahaan instalasi nuklir wajib memperhatikan keselamatan dan risiko kecelakaan serta menanggung seluruh ganti rugi kepada pihak ketiga yang mengalami kerugian akibat kecelakaan nuklir,24,ayat-level clause,Setiap pengusahaan instalasi nuklir wajib memperhatikan keselamatan dan risiko kecelakaan serta menanggung seluruh ganti rugi kepada pihak ketiga yang mengalami kerugian akibat kecelakaan nuklir.,True,substantive_candidate
C00336,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,5,,,Pasal 19 ayat 5,BAB III,Bagian Kedua,Paragraf 2,"Pelaksanaan pengelolaan Lingkungan Hidup dan pelaksanaan keselamatan kerja dalam kegiatan Pengelolaan Energi nasional, Penyediaan Energi, dan Pemanfaatan Energi sebagaimana dimaksud pada ayat (1), ayat (2), ayat",26,ayat-level clause,"Pelaksanaan pengelolaan Lingkungan Hidup dan pelaksanaan keselamatan kerja dalam kegiatan Pengelolaan Energi nasional, Penyediaan Energi, dan Pemanfaatan Energi sebagaimana dimaksud pada ayat (1), ayat (2), ayat",True,substantive_candidate
C00337,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,3,,,Pasal 19 ayat 3,BAB III,Bagian Kedua,Paragraf 2,", dan ayat (4) dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan",10,ayat-level clause,", dan ayat (4) dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan. Harga, Subsidi dan Insentif Energi",True,substantive_candidate
C00338,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 19,3,,,Pasal 19 ayat 3,BAB III,Bagian Kedua,Paragraf 2,"Harga, Subsidi dan Insentif Energi",5,ayat-level clause,", dan ayat (4) dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan. Harga, Subsidi dan Insentif Energi",True,substantive_candidate
C00339,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,1,,,Pasal 20 ayat 1,BAB III,Bagian Kedua,Paragraf 3,Harga Energi ditetapkan berdasarkan nilai Keekonomian Berkeadilan,7,ayat-level clause,Harga Energi ditetapkan berdasarkan nilai Keekonomian Berkeadilan.,True,substantive_candidate
C00340,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,2,,,Pasal 20 ayat 2,BAB III,Bagian Kedua,Paragraf 3,Harga Energi Terbarukan diatur berdasarkan pada,6,ayat-level clause,Harga Energi Terbarukan diatur berdasarkan pada:,True,substantive_candidate
C00341,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,2,a,,Pasal 20 ayat 2 huruf a,BAB III,Bagian Kedua,Paragraf 3,"perhitungan harga Energi Terbarukan dengan asumsi untuk bersaing dengan harga Energi dari Sumber Energi minyak bumi yang berlaku di suatu wilayah dalam kurun waktu tertentu, yang dihitung dengan tidak memasukkan subsidi bahan bakar minyak",34,huruf-level clause,"perhitungan harga Energi Terbarukan dengan asumsi untuk bersaing dengan harga Energi dari Sumber Energi minyak bumi yang berlaku di suatu wilayah dalam kurun waktu tertentu, yang dihitung dengan tidak memasukkan subsidi bahan bakar minyak; atau",True,substantive_candidate
C00342,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,2,b,,Pasal 20 ayat 2 huruf b,BAB III,Bagian Kedua,Paragraf 3,"perhitungan harga Energi yang rasional untuk penyediaan Energi Terbarukan dari sumber setempat, dalam rangka pengamanan pasokan Energi di wilayah tertentu yang lokasinya terpencil, sarana dan prasarana belum berkembang, rentan terhadap gangguan cuaca, atau berada dekat garis perbatasan wilayah Negara Kesatuan Republik Indonesia",42,huruf-level clause,"perhitungan harga Energi yang rasional untuk penyediaan Energi Terbarukan dari sumber setempat, dalam rangka pengamanan pasokan Energi di wilayah tertentu yang lokasinya terpencil, sarana dan prasarana belum berkembang, rentan terhadap gangguan cuaca, atau berada dekat garis perbatasan wilayah Negara Kesatuan Republik Indonesia.",True,substantive_candidate
C00343,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,3,,,Pasal 20 ayat 3,BAB III,Bagian Kedua,Paragraf 3,Pemerintah mengatur harga batubara dalam negeri sampai terbentuknya pasar yang efisien,11,ayat-level clause,Pemerintah mengatur harga batubara dalam negeri sampai terbentuknya pasar yang efisien.,True,substantive_candidate
C00344,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,4,,,Pasal 20 ayat 4,BAB III,Bagian Kedua,Paragraf 3,Pemerintah mewujudkan pasar tenaga listrik paling sedikit melalui,8,ayat-level clause,Pemerintah mewujudkan pasar tenaga listrik paling sedikit melalui:,True,substantive_candidate
C00345,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,4,a,,Pasal 20 ayat 4 huruf a,BAB III,Bagian Kedua,Paragraf 3,"pengaturan harga Energi Primer tertentu seperti batubara, gas, air, dan panas bumi untuk pembangkit listrik",15,huruf-level clause,"pengaturan harga Energi Primer tertentu seperti batubara, gas, air, dan panas bumi untuk pembangkit listrik;",True,substantive_candidate
C00346,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,4,b,,Pasal 20 ayat 4 huruf b,BAB III,Bagian Kedua,Paragraf 3,penetapan tarif listrik secara progresif,5,huruf-level clause,penetapan tarif listrik secara progresif;,True,substantive_candidate
C00347,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,4,c,,Pasal 20 ayat 4 huruf c,BAB III,Bagian Kedua,Paragraf 3,penerapan mekanisme feed-in tariff dalam penetapan harga jual Energi Terbarukan,11,huruf-level clause,penerapan mekanisme feed-in tariff dalam penetapan harga jual Energi Terbarukan; dan,True,substantive_candidate
C00348,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,4,d,,Pasal 20 ayat 4 huruf d,BAB III,Bagian Kedua,Paragraf 3,penyempurnaan Pengelolaan Energi panas bumi melalui pembagian risiko antara pemegang izin usaha penyediaan tenaga listrik dan pengembang,17,huruf-level clause,penyempurnaan Pengelolaan Energi panas bumi melalui pembagian risiko antara pemegang izin usaha penyediaan tenaga listrik dan pengembang.,True,substantive_candidate
C00349,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,5,,,Pasal 20 ayat 5,BAB III,Bagian Kedua,Paragraf 3,"Pemerintah mengatur pasar Energi Terbarukan, termasuk kuota minimum tenaga listrik, bahan bakar cair, dan gas yang bersumber dari Energi Baru dan Energi Terbarukan",23,ayat-level clause,"Pemerintah mengatur pasar Energi Terbarukan, termasuk kuota minimum tenaga listrik, bahan bakar cair, dan gas yang bersumber dari Energi Baru dan Energi Terbarukan.",True,substantive_candidate
C00350,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 21,1,,,Pasal 21 ayat 1,BAB III,Bagian Kedua,Paragraf 3,Subsidi disediakan oleh Pemerintah dan Pemerintah Daerah,7,ayat-level clause,Subsidi disediakan oleh Pemerintah dan Pemerintah Daerah.,True,substantive_candidate
C00351,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 21,2,,,Pasal 21 ayat 2,BAB III,Bagian Kedua,Paragraf 3,Subsidi sebagaimana dimaksud pada ayat (1) diberikan dalam hal,9,ayat-level clause,Subsidi sebagaimana dimaksud pada ayat (1) diberikan dalam hal:,True,substantive_candidate
C00352,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 21,2,a,,Pasal 21 ayat 2 huruf a,BAB III,Bagian Kedua,Paragraf 3,penerapan Keekonomian Berkeadilan sebagaimana dimaksud dalam Pasal 20 ayat (1) tidak dapat dilaksanakan,13,huruf-level clause,penerapan Keekonomian Berkeadilan sebagaimana dimaksud dalam Pasal 20 ayat (1) tidak dapat dilaksanakan; dan/atau,True,substantive_candidate
C00353,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 21,2,b,,Pasal 21 ayat 2 huruf b,BAB III,Bagian Kedua,Paragraf 3,harga Energi Terbarukan sebagaimana dimaksud dalam,6,huruf-level clause,harga Energi Terbarukan sebagaimana dimaksud dalam,True,substantive_candidate
C00354,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,,,,Pasal 20,BAB III,Bagian Kedua,Paragraf 3,ayat (2) huruf b lebih mahal daripada harga Energi dari bahan bakar minyak yang tidak disubsidi,16,article-level clause,ayat (2) huruf b lebih mahal daripada harga Energi dari bahan bakar minyak yang tidak disubsidi.,True,substantive_candidate
C00355,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,3,,,Pasal 20 ayat 3,BAB III,Bagian Kedua,Paragraf 3,Penyediaan subsidi sebagaimana dimaksud pada ayat (1) dilakukan secara tepat sasaran untuk golongan masyarakat tidak mampu,16,ayat-level clause,Penyediaan subsidi sebagaimana dimaksud pada ayat (1) dilakukan secara tepat sasaran untuk golongan masyarakat tidak mampu.,True,substantive_candidate
C00356,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 20,4,,,Pasal 20 ayat 4,BAB III,Bagian Kedua,Paragraf 3,Pengurangan subsidi bahan bakar minyak dan listrik secara bertahap sampai kemampuan daya beli masyarakat tercapai,15,ayat-level clause,Pengurangan subsidi bahan bakar minyak dan listrik secara bertahap sampai kemampuan daya beli masyarakat tercapai.,True,substantive_candidate
C00357,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 22,1,,,Pasal 22 ayat 1,BAB III,Bagian Kedua,Paragraf 3,Pemerintah dan Pemerintah Daerah memberikan insentif fiskal dan nonfiskal untuk mendorong program diversifikasi Sumber Energi dan pengembangan Energi Terbarukan,19,ayat-level clause,Pemerintah dan Pemerintah Daerah memberikan insentif fiskal dan nonfiskal untuk mendorong program diversifikasi Sumber Energi dan pengembangan Energi Terbarukan,True,substantive_candidate
C00358,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 22,2,,,Pasal 22 ayat 2,BAB III,Bagian Kedua,Paragraf 3,"Pemerintah dan Pemerintah Daerah menyediakan insentif bagi pengembangan, pengusahaan, dan pemanfaatan Energi Terbarukan terutama untuk skala kecil dan berlokasi di daerah terpencil sampai nilai keekonomiannya kompetitif dengan Energi konvensional",29,ayat-level clause,"Pemerintah dan Pemerintah Daerah menyediakan insentif bagi pengembangan, pengusahaan, dan pemanfaatan Energi Terbarukan terutama untuk skala kecil dan berlokasi di daerah terpencil sampai nilai keekonomiannya kompetitif dengan Energi konvensional.",True,substantive_candidate
C00359,PP79_2014,PP No. 79 Tahun 2014,Government Regulation,2014,Pasal 22,3,,,Pasal 22 ayat 3,BAB III,Bagian Kedua,Paragraf 3,Pemerintah memberikan insentif kepada produsen dan konsumen Energi yang melaksanakan kewajiban Konservasi Energi dan efisiensi Energi serta memberikan disinsentif kepada yang tidak melaksanakan kewajiban Konservasi Energi dan efisiensi Energi,29,ayat-level clause,Pemerintah memberikan insentif kepada produsen dan konsumen Energi yang melaksanakan kewajiban Konservasi Energi dan efisiensi Energi serta memberikan disinsentif kepada yang tidak melaksanakan kewajiban Konservasi Energi dan efisiensi Energi.,True,substantive_candidate
